ID,Pseudodiptomus.Adult,Psedodiptomus.copepidite,Acanthocyclops.adult,Acanthocyclops.copepididte,Cyclopoid.sp.,Cyclopoid.nauplii,Calanoid.naulpii,Harpaticoid,Daphnia.pulex,Daphnia.laevis,Daphnia.magna,Daphnia.mendotea,Ceriodaphnia.sp.,Simocephalus.sp.,Bosmina.sp.,Sididae,Chydorus.sphaericus,Eurycercus,Alona,Chydoridae,Diaphanosoma,Scapholeberis,Cladocera.embryo,Eucypris,Illyocypris,Cypridopsis,Gammarus,Rotifer,Polychaete,Acari,Chironomid.larvae,Oliogochaete,Gastropod,Tardigrade,Nematode,Hyallela,Hydra,Terrestrial.insect,Collembola,Baetidae,Diptera,Hydroptilidae,Coleoptera,Ephemerellidae,Odonata,Bivalve,Trichoptera,Corixidae,Fish.larvae,Ilyocryptus,Streblocerus,Moina,DATE,LOCATION,TIME,TEMP..C.,EC...s.cm.,SPC...s.cm.,TDS..mg.L.,SALINITY..PSU.,DO....sat.,DO..mg.L.,pH,TURBIDITY..NTU.,CHL...g.L.,BGA...g.L.,Start.Rotation,End.Rotation,ZOOP.SCORE..1.10.,Notes,VolumeSampled,Amphipod
RRSAC5_2/22/2021_7:15,3.571428571,7.142857143,7.142857143,182.1428571,0,0,21.42857143,0,53.57142857,0,0,0,42.85714286,0,17.85714286,17.85714286,353.5714286,0,53.57142857,0,0,0,67.85714286,0,0,0,3.571428571,25,57.14285714,32.14285714,10.71428571,3.571428571,0,7.142857143,3.571428571,0,14.28571429,0,10.71428571,0,0,0,0,0,0,0,0,0,7.142857143,0,0,NA,NA,RRSAC5,07:15:00,11.314,153.4,207.5,135,0.1,96.6,10.57,7.71,8.43,6.1,0.89,379993,380604,1,NA,1.160620367,0
RRSAC5_3/1/2021_7:30,5,20,20,450,0,0,10,30,185,0,0,0,95,0,55,20,275,0,45,0,0,0,45,0,0,10,0,105,40,0,0,5,0,15,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,NA,NA,RRSAC5,07:15:00,10.585,NA,224.9,NA,0.11,101,11.23,7.91,9.04,3.76,NA,402628,403302,2,NA,1.280291534,0
RRSAC5_3/22/2021_7:55,3.333333333,1.666666667,3.333333333,160,0,1.666666667,13.33333333,11.66666667,8.333333333,0,0,0,20,1.666666667,38.33333333,0,103.3333333,0,68.33333333,0,0,0,0,5,0,0,0,135,0,1.666666667,15,23.33333333,0,13.33333333,23.33333333,0,3.333333333,0,0,0,0,0,0,0,0,0,0,0,0,3.333333333,0,NA,NA,RRSAC5,07:45:00,11.579,155.7,209.2,136.03,0.1,97.5,10.62,7.94,4.93,2.99,0.8,469544,470212,1,NA,1.26889428,0
RRSAC5_3/29/2021_7:50,0,18.75000005,0,352.5000009,0,22.50000006,22.50000006,0,37.50000009,0,0,0,138.7500003,0,56.25000014,0,300.0000008,0,63.75000016,0,0,3.750000009,15.00000004,0,0,0,0,243.7500006,105.0000003,11.25000003,41.2500001,7.500000019,0,26.25000007,22.50000006,0,3.750000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,RRSAC5,07:55:00,12.727,140.4,183.2,119.078,0.09,100.8,10.68,7.78,5.93,3.7,0.64,489689,490348,2,NA,1.251798399,0
RRSAC6_11/9/2020_8:35,24.13793103,24.13793103,37.93103448,286.2068966,0,10.34482759,3.448275862,48.27586207,6.896551724,0,0,0,72.4137931,0,93.10344828,0,348.2758621,0,355.1724138,0,0,3.448275862,0,17.24137931,0,0,0,10.34482759,0,0,37.93103448,65.51724138,0,55.17241379,24.13793103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.79310345,3.448275862,NA,NA,RRSAC5,07:50:00,14.99,166.2,205.7,133.837,0.1,99.8,10.06,8.04,5.47,3,0.39,511017,511685,1,NA,1.26889428,0
RRSAC6_11/23/2020_7:25,0,5,110,570,0,5,40,0,25,0,0,0,445,20,165,0,20,0,55,0,0,25,0,0,0,0,0,110,0,0,50,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,NA,NA,RRSAC6,07:30:00,10.621,131.4,181,118,0.09,97.5,10.85,8.02,1.92,1.83,0.83,94087,94873,1,NA,1.4930402760000001,0
RRSAC6_11/30/2020_7:30,0,0,321.428576,2164.285745,0,21.42857173,0,0,150.0000021,0,0,0,964.2857281,0,578.5714368,0,85.71428694,0,85.71428694,0,42.85714347,107.1428587,0,0,0,0,0,492.8571499,0,21.42857173,21.42857173,21.42857173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,RRSAC6,07:25:00,10.892,144.5,197.6,128,0.09,94.3,10.41,7.85,2.4,2.02,0.87,107580,108433,1,NA,1.620309612,0
RRSAC6_12/8/2020_7:20,0,0,175,841.6666667,0,25,0,0,66.66666667,0,0,0,366.6666667,33.33333333,150,0,33.33333333,0,50,0,8.333333333,66.66666667,0,0,0,0,0,41.66666667,0,8.333333333,0,0,0,0,16.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,RRSAC6,07:30:00,9.475,135.3,192.1,125,0.09,97.9,11.15,8.01,1.41,2.72,0.93,122911,123683,2,NA,1.466446683,0
RRSAC6_12/22/2020_7:10,5.882352941,17.64705882,88.23529412,570.5882353,0,0,35.29411765,0,152.9411765,0,5.882352941,0,458.8235294,5.882352941,300,0,70.58823529,0,76.47058824,0,0,0,0,5.882352941,0,0,0,129.4117647,0,11.76470588,5.882352941,0,0,11.76470588,5.882352941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.882352941,0,NA,NA,RRSAC6,10:00:00,9.915,144.2,202.3,131,0.1,95.9,10.84,7.86,3.51,2.03,0.69,176124,176714,2,NA,1.120729978,0
RRSAC6_12/29/2020_7:20,8.333333333,8.333333333,91.66666667,941.6666667,0,0,158.3333333,0,83.33333333,0,33.33333333,0,350,16.66666667,275,0,441.6666667,0,83.33333333,0,0,8.333333333,8.333333333,0,0,0,0,591.6666667,0,0,8.333333333,25,0,33.33333333,8.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.66666667,0,NA,NA,RRSAC6,07:10:00,9.019,146.5,210.6,137,0.1,94.6,10.92,7.76,5.14,2.69,0.83,193518,194250,3,NA,1.39046499,0
RRSAC6_1/5/2021_7:30,0,0,108.3333333,775,0,41.66666667,8.333333333,0,58.33333333,0,0,0,100,0,66.66666667,8.333333333,325,0,66.66666667,0,0,16.66666667,16.66666667,0,0,0,0,116.6666667,108.3333333,0,0,25,0,25,0,0,8.333333333,0,0,0,0,0,0,8.333333333,0,0,0,0,0,0,0,NA,NA,RRSAC6,07:20:00,8.837,140.7,203.3,132,0.1,96.6,11.2,7.82,5.19,2.36,0.85,215985,216712,2,NA,1.380967278,0
RRSAC6_1/19/2021_7:20,0,3.125,43.75,300,0,0,3.125,0,9.375,0,0,0,28.125,0,84.375,6.25,228.125,0,21.875,0,3.125,18.75,15.625,3.125,0,0,0,115.625,15.625,9.375,0,3.125,0,9.375,0,0,9.375,15.625,0,0,0,0,9.375,0,0,0,0,0,0,0,0,NA,NA,RRSAC6,10:40:00,10.444,165.1,228.5,149,0.11,97.9,10.92,7.75,4.91,1.5,0.63,273921,274577,2,NA,1.246099772,0
RRSAC6_1/22/2021_7:30,0,2.5,15,260,0,0,15,2.5,40,0,0,0,30,10,17.5,5,165,0,12.5,0,0,2.5,10,0,0,0,0,20,37.5,2.5,5,2.5,0,10,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,NA,NA,RRSAC6,07:20:00,10.576,162.3,223.7,145,0.11,96.5,10.74,7.8,6.68,3.26,0.7,294022,294674,2,NA,1.238501603,0
RRSAC6_1/26/2021_7:30,0,0,20,316.6666667,0,0,0,3.333333333,46.66666667,0,0,0,26.66666667,0,20,0,96.66666667,0,6.666666667,0,10,0,0,0,0,0,0,6.666666667,26.66666667,3.333333333,6.666666667,3.333333333,0,6.666666667,0,0,3.333333333,0,3.333333333,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,RRSAC6,07:30:00,9.764,161.8,228,148,0.11,98,11.11,7.86,4.25,2.51,0.67,306425,307143,2,NA,1.363871397,0
RRSAC6_2/2/2021_7:20,1.818181818,3.636363636,18.18181818,174.5454545,0,3.636363636,7.272727273,0,40,0,1.818181818,0,25.45454545,5.454545455,45.45454545,0,107.2727273,0,49.09090909,0,0,3.636363636,1.818181818,0,0,0,0,5.454545455,0,0,5.454545455,18.18181818,0,9.090909091,3.636363636,0,1.818181818,0,0,0,0,0,0,0,0,0,0,0,0,1.818181818,0,NA,NA,RRSAC6,07:30:00,8.592,142.8,207.6,135,0.1,98,11.43,7.95,2.72,2.72,0.82,323576,324271,1,NA,1.320181923,0
RRSAC6_2/22/2021_7:00,0,25.92592593,11.11111111,337.037037,0,0,11.11111111,0,40.74074074,0,0,0,25.92592593,0,18.51851852,3.703703704,314.8148148,0,74.07407407,0,0,7.407407407,48.14814815,0,0,0,0,11.11111111,33.33333333,7.407407407,14.81481481,22.22222222,3.703703704,22.22222222,3.703703704,0,3.703703704,3.703703704,11.11111111,3.703703704,3.703703704,0,0,0,0,0,0,0,3.703703704,0,0,NA,NA,RRSAC6,07:00:00,11.507,154.4,207.7,135,0.1,97.4,10.61,7.71,11.31,5.37,0.67,379377,379988,1,NA,1.160620367,0
RRSAC6_3/1/2021_7:10,0,12.5,112.5,1175,0,12.5,25,37.5,212.5,0,0,0,100,0,62.5,12.5,462.5,0,25,0,0,25,12.5,0,0,0,0,137.5,50,25,37.5,25,0,37.5,12.5,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,RRSAC6,07:00:00,10.61,NA,224.8,NA,0.11,101.1,11.24,7.87,8.37,3.9,NA,401978,402615,2,NA,1.210008468,0
RRSAC6_3/22/2021_7:40,0,4,10,202,0,8,20,14,18,0,0,0,22,0,32,0,134,2,56,0,0,0,0,0,0,0,0,124,0,6,14,34,0,8,16,0,2,0,6,0,0,0,0,0,0,0,0,0,0,4,0,NA,NA,RRSAC6,07:30:00,11.616,155.5,208.8,135.666,0.1,97.6,10.6,7.95,3.38,2.67,0.79,468873,469549,1,NA,1.284090619,0
RRSAC6_3/29/2021_7:40,20,25,10,425,0,15,50,20,25,0,0,0,190,0,90,5,510,5,190,0,0,25,0,0,0,0,0,30,0,0,40,55,0,35,30,0,15,0,0,0,0,0,0,0,0,0,0,0,0,15,0,NA,NA,RRSAC6,07:40:00,12.743,140.5,183.4,119.25,0.09,100.7,10.66,7.72,6.49,4.64,0.67,489085,489671,1,NA,1.113131809,0
RRSAC7_11/9/2020_8:10,8.823529399,39.70588229,0,419.1176464,0,0,4.411764699,4.411764699,35.2941176,0,0,0,61.76470579,0,127.9411763,0,295.5882349,0,110.2941175,4.411764699,0,8.823529399,0,0,0,0,0,48.52941169,0,22.0588235,22.0588235,0,0,22.0588235,4.411764699,0,4.411764699,0,0,0,0,0,0,4.411764699,0,0,0,0,0,0,0,NA,NA,RRSAC6,07:40:00,14.972,166.5,205.6,133.608,0.1,99.3,9.99,8.01,7.67,4.42,0.42,510387,511017,1,NA,1.196711671,0
RRSAC7_11/23/2020_7:10,0,8,4,252,0,4,40,0,28,0,0,0,412,16,84,0,8,0,124,0,0,0,8,0,0,0,0,212,0,8,4,28,0,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,NA,NA,RRSAC7,07:10:00,10.603,131.2,180.8,118,0.09,97.7,10.86,7.94,1.93,2.1,0.87,93425,94088,1,NA,1.259396568,0
RRSAC7_11/30/2020_7:10,0,0,72.72727273,554.5454545,0,9.090909091,45.45454545,9.090909091,100,0,0,0,863.6363636,54.54545455,245.4545455,0,36.36363636,0,36.36363636,0,0,9.090909091,0,0,0,0,0,563.6363636,0,9.090909091,0,9.090909091,0,27.27272727,0,0,9.090909091,0,9.090909091,0,0,0,0,0,0,0,9.090909091,0,0,0,0,NA,NA,RRSAC7,07:10:00,10.919,144.3,197.3,128,0.09,94.8,10.46,7.83,3.73,1.97,1,106733,107578,1,NA,1.605113274,0
RRSAC7_12/8/2020_7:10,0,4.166666667,8.333333333,383.3333333,0,25,8.333333333,0,104.1666667,0,0,0,370.8333333,45.83333333,195.8333333,4.166666667,33.33333333,0,25,0,4.166666667,20.83333333,0,0,0,4.166666667,0,58.33333333,0,8.333333333,8.333333333,12.5,0,8.333333333,0,0,4.166666667,12.5,4.166666667,0,0,0,0,0,0,0,4.166666667,0,0,0,0,NA,NA,RRSAC7,07:10:00,9.454,135.3,192.2,125,0.09,97.5,11.14,8.04,1.15,2.65,0.9,121961,122911,1,NA,1.804565219,0
RRSAC7_12/22/2020_7:00,0,8.695652174,13.04347826,434.7826087,0,4.347826087,56.52173913,4.347826087,130.4347826,0,8.695652174,0,408.6956522,8.695652174,252.173913,0,91.30434783,0,95.65217391,0,0,4.347826087,8.695652174,0,0,0,0,143.4782609,0,0,4.347826087,4.347826087,0,13.04347826,0,0,4.347826087,0,0,0,0,0,0,0,0,0,0,0,0,4.347826087,4.347826087,NA,NA,RRSAC7,09:40:00,9.868,141.1,202.4,132,0.1,96.1,10.87,7.85,3.02,1.8,0.76,175345,176116,2,NA,1.464547141,0
RRSAC7_12/29/2020_7:00,0,0,140,1010,0,20,60,0,100,0,40,0,340,40,280,0,400,0,80,0,0,0,0,0,0,0,0,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,RRSAC7,07:00:00,9.023,146.5,210.6,137,0.1,94.4,10.89,7.74,4.51,2.55,0.81,192797,193516,2,NA,1.365770939,0
RRSAC7_1/5/2021_7:20,0,0,216.6666667,866.6666667,0,0,25,0,91.66666667,0,0,0,141.6666667,8.333333333,58.33333333,0,375,0,75,0,8.333333333,8.333333333,0,0,0,0,0,108.3333333,125,0,16.66666667,0,0,41.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,RRSAC7,07:00:00,8.788,141.4,204.6,133,0.1,95.9,11.14,7.79,4.4,2.48,0.74,215145,215950,2,NA,1.52913158,0
RRSAC7_1/19/2021_7:10,0,10.71428571,7.142857143,285.7142857,0,3.571428571,28.57142857,3.571428571,32.14285714,0,3.571428571,0,35.71428571,0,46.42857143,3.571428571,182.1428571,0,53.57142857,0,0,17.85714286,17.85714286,0,0,0,0,339.2857143,64.28571429,3.571428571,10.71428571,17.85714286,0,14.28571429,10.71428571,0,10.71428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,RRSAC7,10:30:00,10.395,165,228.5,149,0.11,98.1,10.96,7.76,4.63,1.8,0.63,273163,273914,1,NA,1.426556294,0
RRSAC7_1/22/2021_7:20,0,0,42.85714286,785.7142857,0,7.142857143,14.28571429,7.142857143,50,0,7.142857143,0,64.28571429,0,50,0,414.2857143,0,42.85714286,0,0,14.28571429,0,0,0,0,0,78.57142857,228.5714286,7.142857143,42.85714286,7.142857143,0,7.142857143,7.142857143,0,14.28571429,0,0,0,0,0,0,7.142857143,0,0,0,0,0,0,0,NA,NA,RRSAC7,07:10:00,10.516,161.4,223.2,145,0.11,98,10.9,7.81,6.29,2.84,0.77,293279,294023,1,NA,1.413259498,0
RRSAC7_1/26/2021_7:20,0,4.166666667,16.66666667,433.3333333,0,16.66666667,12.5,0,66.66666667,0,0,0,37.5,0,54.16666667,0,91.66666667,0,4.166666667,0,16.66666667,8.333333333,16.66666667,4.166666667,0,0,0,50,37.5,0,8.333333333,25,0,4.166666667,4.166666667,0,4.166666667,0,0,4.166666667,0,0,0,0,0,0,0,0,0,0,0,NA,NA,RRSAC7,07:20:00,9.746,161.2,277.2,148,0.11,97.7,11.09,7.86,4.11,2.43,0.67,305685,306410,2,NA,1.377168193,0
RRSAC7_2/2/2021_7:10,0,1,9,109,0,2,0,1,30,0,1,0,18,0,8,0,59,0,9,0,3,0,6,0,0,0,0,25,28,3,2,11,0,7,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,RRSAC7,07:20:00,8.556,142.8,207.9,135,0.1,97.8,11.41,7.95,2.71,2.51,0.86,322831,323571,1,NA,1.405661328,0
RRSAC7_2/22/2021_6:50,0,4.761904762,11.9047619,142.8571429,0,0,2.380952381,0,76.19047619,0,2.380952381,2.380952381,50,2.380952381,16.66666667,2.380952381,266.6666667,0,16.66666667,0,0,2.380952381,59.52380952,0,0,0,0,35.71428571,0,7.142857143,0,16.66666667,0,9.523809524,9.523809524,0,26.19047619,2.380952381,11.9047619,0,0,0,2.380952381,0,4.761904762,0,0,0,2.380952381,0,0,NA,NA,RRSAC7,06:50:00,11.512,154.3,207.6,135,0.1,97.6,10.63,7.68,10.3,4.43,0.6,378578,379374,1,NA,1.512035699,0
RRSAC7_3/1/2021_7:00,0,12.5,31.25,656.25,0,0,25,12.5,212.5,0,0,0,118.75,0,50,6.25,406.25,0,81.25,0,0,0,50,6.25,0,0,0,168.75,56.25,12.5,18.75,0,6.25,25,18.75,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,RRSAC7,06:50:00,10.52,NA,224.7,NA,0.11,100.7,11.22,7.85,7.9,3.81,NA,401168,401970,2,NA,1.523432953,0
RRSAC7_3/22/2021_7:25,0,1.428571429,8.571428571,138.5714286,0,2.857142857,7.142857143,11.42857143,12.85714286,0,0,0,24.28571429,0,34.28571429,0,132.8571429,1.428571429,48.57142857,0,0,0,0,1.428571429,0,0,0,107.1428571,0,1.428571429,8.571428571,15.71428571,0,12.85714286,11.42857143,0,5.714285714,0,1.428571429,0,0,0,0,0,0,0,0,0,0,1.428571429,0,NA,NA,RRSAC7,07:20:00,11.525,154.8,208.2,135.286,0.1,97.5,10.62,7.95,2.95,2.98,0.76,468142,468861,1,NA,1.365770939,0
RRSAC7_3/29/2021_7:25,0,19.23076923,11.53846154,257.6923077,0,11.53846154,7.692307692,0,30.76923077,0,0,0,92.30769231,0,65.38461538,0,380.7692308,0,57.69230769,0,0,0,0,0,0,0,0,100,0,23.07692308,11.53846154,3.846153846,0,0,0,0,7.692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,3.846153846,NA,NA,RRSAC7,07:25:00,12.71,140.7,183.7,119.395,0.09,100.3,10.63,7.72,6.68,3.9,0.65,488280,489085,1,NA,1.52913158,0
RRSAC8_11/9/2020_7:40,42.85714286,23.80952381,71.42857143,452.3809524,0,0,4.761904762,19.04761905,23.80952381,0,0,0,42.85714286,9.523809524,128.5714286,0,433.3333333,0,457.1428571,0,0,33.33333333,0,19.04761905,0,0,0,38.0952381,0,38.0952381,76.19047619,161.9047619,0,147.6190476,9.523809524,0,0,0,9.523809524,0,0,0,0,0,0,0,0,0,0,9.523809524,0,NA,NA,RRSAC7,07:25:00,14.951,166,205.4,133.477,0.1,99,9.98,8.01,4.04,2.78,0.38,509665,510369,1,NA,1.337277804,0
RRSAC8_11/23/2020_6:50,4.545454545,0,4.545454545,286.3636364,0,4.545454545,31.81818182,0,9.090909091,0,0,0,459.0909091,13.63636364,113.6363636,0,0,0,77.27272727,0,9.090909091,4.545454545,4.545454545,0,0,0,0,127.2727273,0,0,9.090909091,18.18181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,RRSAC8,06:50:00,10.585,131.3,181,118,0.09,97.3,10.82,7.91,1.72,1.88,0.77,92722,93421,1,NA,1.327780093,0
RRSAC8_11/30/2020_6:55,0,16.66666667,108.3333333,625,0,0,91.66666667,0,75,0,0,0,658.3333333,41.66666667,200,8.333333333,33.33333333,0,41.66666667,0,0,0,0,0,0,0,0,791.6666667,0,0,0,16.66666667,0,25,0,0,0,0,0,0,0,0,0,0,0,0,8.333333333,0,0,0,0,NA,NA,RRSAC8,06:50:00,10.909,144.3,197.5,129,0.09,93.9,10.37,7.85,3.03,2.06,0.82,106065,106729,1,NA,1.261296111,0
RRSAC8_12/8/2020_6:50,0,4.166666667,50,283.3333333,0,8.333333333,12.5,0,91.66666667,0,0,0,408.3333333,16.66666667,133.3333333,0,37.5,0,29.16666667,0,8.333333333,12.5,0,12.5,0,0,0,79.16666667,0,4.166666667,8.333333333,0,0,4.166666667,8.333333333,0,0,8.333333333,0,0,0,0,0,0,0,0,0,0,0,4.166666667,0,NA,NA,RRSAC8,06:55:00,9.55,136,192.7,125,0.09,97.7,11.13,8.01,1.52,2.86,0.93,121300,121954,1,NA,1.242300687,0
RRSAC8_12/22/2020_6:50,0,0,55,560,0,20,60,5,80,0,0,0,380,15,280,0,135,0,90,0,0,10,15,0,0,0,0,150,0,0,10,0,0,15,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,15,0,NA,NA,RRSAC8,09:30:00,9.757,144.4,203.3,132,0.1,95.8,10.85,7.88,3.33,1.86,0.77,174662,175341,1,NA,1.289789246,0
RRSAC8_12/29/2020_6:40,0,7.692307692,53.84615385,815.3846154,0,7.692307692,123.0769231,0,100,0,15.38461538,0,330.7692308,61.53846154,161.5384615,0,376.9230769,0,92.30769231,0,0,0,0,0,0,0,0,615.3846154,0,0,7.692307692,15.38461538,0,7.692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,RRSAC8,06:50:00,8.999,146.7,210.9,137,0.1,94.4,10.9,7.8,4.69,2.77,0.86,192135,192795,2,NA,1.253697941,0
RRSAC8_1/5/2021_7:10,0,16.66666667,76.66666667,300,0,13.33333333,20,0,50,0,3.333333333,0,83.33333333,3.333333333,40,0,196.6666667,0,30,0,3.333333333,0,6.666666667,0,0,0,0,103.3333333,56.66666667,0,30,0,0,20,0,0,0,0,3.333333333,0,0,0,0,0,3.333333333,0,0,0,0,0,0,NA,NA,RRSAC8,06:40:00,8.837,142.1,205.2,133,0.1,96,11.13,7.74,5.24,2.33,0.82,214549,215510,8,NA,1.825460185,0
RRSAC8_1/19/2021_6:50,0,0,16.66666667,345.8333333,0,4.166666667,20.83333333,0,33.33333333,0,0,0,41.66666667,0,29.16666667,0,216.6666667,0,45.83333333,0,0,0,29.16666667,0,0,0,4.166666667,220.8333333,66.66666667,4.166666667,20.83333333,20.83333333,0,8.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,RRSAC8,10:20:00,10.253,164.3,228.5,149,0.11,97.3,10.91,7.75,5.68,1.82,0.66,272435,273143,1,NA,1.344875974,0
RRSAC8_1/22/2021_7:10,0,0,40,500,0,5,10,5,35,0,0,0,60,5,20,10,190,0,30,0,0,0,10,0,0,0,0,55,85,0,20,20,0,20,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,RRSAC8,06:50:00,10.547,161.6,223,145,0.11,97.5,10.83,7.75,6.5,2.89,0.69,292583,293265,2,NA,1.295487873,0
RRSAC8_1/26/2021_7:10,0,3.333333333,13.33333333,303.3333333,0,0,3.333333333,10,36.66666667,0,0,0,63.33333333,0,13.33333333,0,106.6666667,0,3.333333333,0,0,0,3.333333333,0,0,0,0,36.66666667,10,0,0,13.33333333,0,16.66666667,3.333333333,0,6.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,RRSAC8,07:10:00,9.801,162.4,228.6,149,0.11,97.1,11,7.91,4.16,2.48,0.61,304847,305678,2,NA,1.578519681,0
RRSAC8_2/2/2021_6:50,0,2.5,20,15,225,0,0,2.5,25,0,2.5,0,17.5,0,22.5,0,127.5,0,12.5,0,7.5,2.5,7.5,2.5,0,0,0,47.5,65,0,2.5,10,0,12.5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,RRSAC8,07:10:00,8.682,143.6,208.3,135,0.1,98,11.4,8.01,2.96,2.58,0.84,322130,322817,1,NA,1.304985585,0
RRSAC8_2/22/2021_6:30,0,7.142857143,14.28571429,296.4285714,0,7.142857143,10.71428571,0,60.71428571,0,0,0,50,0,35.71428571,10.71428571,353.5714286,0,107.1428571,0,0,0,60.71428571,3.571428571,0,0,0,221.4285714,0,21.42857143,10.71428571,21.42857143,0,7.142857143,17.85714286,0,35.71428571,0,7.142857143,7.142857143,0,0,0,0,3.571428571,0,0,0,0,0,0,NA,NA,RRSAC8,06:30:00,11.559,154.5,207.7,135,0.1,98,10.66,7.72,11.18,4.77,0.65,377862,378574,1,NA,1.352474143,0
RRSAC8_3/1/2021_6:40,0,31.25,31.25,637.5,0,12.5,75,18.75,125,0,12.5,0,106.25,0,75,31.25,443.75,0,62.5,0,0,0,62.5,6.25,0,0,0,406.25,87.5,25,50,25,0,56.25,31.25,0,31.25,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,RRSAC8,06:30:00,10.489,NA,224.9,NA,0.11,100.9,11.25,7.88,8.35,3.81,NA,400413,401158,2,NA,1.41515904,0
RRSAC8_3/22/2021_7:10,2,2,12,194,0,4,46,12,16,0,0,0,30,0,26,0,98,0,70,0,0,2,0,2,0,0,4,94,0,0,10,38,0,16,16,0,2,0,4,0,0,0,0,0,0,0,0,0,2,8,0,NA,NA,RRSAC8,07:00:00,11.553,153.8,206.8,134.368,0.1,97.6,10.62,7.98,4.69,3.21,0.84,467434,468140,1,NA,1.341076889,0
RRSAC8_3/29/2021_7:10,25,0,7.142857143,375,0,10.71428571,64.28571429,7.142857143,14.28571429,0,3.571428571,0,96.42857143,14.28571429,42.85714286,0,375,3.571428571,185.7142857,0,0,0,0,7.142857143,0,0,0,21.42857143,0,0,57.14285714,85.71428571,0,46.42857143,35.71428571,0,14.28571429,0,0,0,0,0,0,0,0,0,0,0,7.142857143,14.28571429,0,NA,NA,RRSAC8,07:10:00,12.711,141.2,184.4,119.868,0.09,100.2,10.62,7.74,11.7,5.72,0.73,487591,488294,1,NA,1.335378262,0
NA,39.13043478,47.82608696,21.73913043,417.3913043,0,0,17.39130435,52.17391304,34.7826087,0,4.347826087,0,56.52173913,4.347826087,178.2608696,0,373.9130435,4.347826087,260.8695652,0,0,8.695652174,0,0,0,0,0,26.08695652,0,0,21.73913043,126.0869565,0,73.91304348,17.39130435,0,8.695652174,0,8.695652174,0,0,0,0,0,0,0,0,0,0,4.347826087,0,NA,NA,RRSAC8,07:10:00,14.899,165.7,205.1,133.299,0.1,99.4,10.03,8.06,4.52,3.74,0.42,508878,509662,1,NA,1.489241191,0
MNTNEWCAN_3/18/2019_9:35,0,8.488263632,2.829421211,62.24726663,0,16.97652726,48.10016058,0,2.829421211,0,0,0,31.12363332,0,2.829421211,0,277.2832786,0,19.80594847,0,0,0,16.97652726,5.658842421,0,8.488263632,0,48.10016058,0,0,0,0,0,0,0,0,87.71205753,2.829421211,0,0,0,2.829421211,0,0,0,0,2.829421211,0,0,NA,0,NA,NA,MNTNEWCAN,09:35:00,15.431,902.5,1103.6,717,0.55,86.1,8.58,7.39,7.62,2.4,0.36,0,0,1,NA,0.353429174,0
MNTNEWCAN_4/15/2019_8:30,5.658842421,5.658842421,8.488263632,65.07668784,0,11.31768484,11.31768484,0,2.829421211,0,0,0,99.02974237,8.488263632,90.54147874,2.829421211,121.6651121,0,36.78247574,0,0,0,0,0,0,22.63536968,2.829421211,42.44131816,0,0,22.63536968,22.63536968,0,0,2.829421211,0,0,2.829421211,2.829421211,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,MNTNEWCAN,08:30:00,17.034,836.5,974.6,633,0.48,124.7,12.01,7.8,6.04,2.38,0.41,0,0,1,NA,0.353429174,0
