"","LOCATION","DateTime","DO.mg","Temp.F"
"41311","RRSAC6",2021-03-24 21:01:05,10.45,56.59
"41312","RRSAC6",2021-03-24 21:11:05,10.37,56.59
"41313","RRSAC6",2021-03-24 21:21:05,10.35,56.55
"41314","RRSAC6",2021-03-24 21:31:05,10.36,56.55
"41315","RRSAC6",2021-03-24 21:41:05,10.41,56.52
"41316","RRSAC6",2021-03-24 21:51:05,10.48,56.52
"41317","RRSAC6",2021-03-24 22:01:05,10.39,56.48
"41318","RRSAC6",2021-03-24 22:11:05,10.39,56.48
"41319","RRSAC6",2021-03-24 22:21:05,10.43,56.44
"41320","RRSAC6",2021-03-24 22:31:05,10.42,56.41
"41321","RRSAC6",2021-03-24 22:41:05,10.39,56.41
"41322","RRSAC6",2021-03-24 22:51:05,10.31,56.37
"41323","RRSAC6",2021-03-24 23:01:05,10.35,56.37
"41324","RRSAC6",2021-03-24 23:11:05,10.46,56.34
"41325","RRSAC6",2021-03-24 23:21:05,10.38,56.3
"41326","RRSAC6",2021-03-24 23:31:05,10.41,56.26
"41327","RRSAC6",2021-03-24 23:41:05,10.47,56.26
"41328","RRSAC6",2021-03-24 23:51:05,10.34,56.23
"41329","RRSAC6",2021-03-25 00:01:05,10.42,56.19
"41330","RRSAC6",2021-03-25 00:11:05,10.41,56.19
"41331","RRSAC6",2021-03-25 00:21:05,10.38,56.16
"41332","RRSAC6",2021-03-25 00:31:05,10.42,56.16
"41333","RRSAC6",2021-03-25 00:41:05,10.39,56.12
"41334","RRSAC6",2021-03-25 00:51:05,10.32,56.12
"41335","RRSAC6",2021-03-25 01:01:05,10.35,56.08
"41336","RRSAC6",2021-03-25 01:11:05,10.38,56.08
"41337","RRSAC6",2021-03-25 01:21:05,10.34,56.05
"41338","RRSAC6",2021-03-25 01:31:05,10.36,56.05
"41339","RRSAC6",2021-03-25 01:41:05,10.38,56.05
"41340","RRSAC6",2021-03-25 01:51:05,10.45,56.01
"41341","RRSAC6",2021-03-25 02:01:05,10.33,56.01
"41342","RRSAC6",2021-03-25 02:11:05,10.33,55.98
"41343","RRSAC6",2021-03-25 02:21:05,10.41,55.98
"41344","RRSAC6",2021-03-25 02:31:05,10.31,55.94
"41345","RRSAC6",2021-03-25 02:41:05,10.33,55.94
"41346","RRSAC6",2021-03-25 02:51:05,10.42,55.94
"41347","RRSAC6",2021-03-25 03:01:05,10.3,55.94
"41348","RRSAC6",2021-03-25 03:11:05,10.33,55.94
"41349","RRSAC6",2021-03-25 03:21:05,10.36,55.94
"41350","RRSAC6",2021-03-25 03:31:05,10.42,55.94
"41351","RRSAC6",2021-03-25 03:41:05,10.36,55.94
"41352","RRSAC6",2021-03-25 03:51:05,10.37,55.94
"41353","RRSAC6",2021-03-25 04:01:05,10.35,55.94
"41354","RRSAC6",2021-03-25 04:11:05,10.28,55.94
"41355","RRSAC6",2021-03-25 04:21:05,10.41,55.94
"41356","RRSAC6",2021-03-25 04:31:05,10.44,55.98
"41357","RRSAC6",2021-03-25 04:41:05,10.41,55.98
"41358","RRSAC6",2021-03-25 04:51:05,10.37,55.98
"41359","RRSAC6",2021-03-25 05:01:05,10.42,56.01
"41360","RRSAC6",2021-03-25 05:11:05,10.41,56.01
"41361","RRSAC6",2021-03-25 05:21:05,10.35,56.01
"41362","RRSAC6",2021-03-25 05:31:05,10.39,56.01
"41363","RRSAC6",2021-03-25 05:41:05,10.39,56.05
"41364","RRSAC6",2021-03-25 05:51:05,10.43,56.05
"41365","RRSAC6",2021-03-25 06:01:05,10.38,56.05
"41366","RRSAC6",2021-03-25 06:11:05,10.43,56.05
"41367","RRSAC6",2021-03-25 06:21:05,10.34,56.05
"41368","RRSAC6",2021-03-25 06:31:05,10.36,56.05
"41369","RRSAC6",2021-03-25 06:41:05,10.37,56.05
"41370","RRSAC6",2021-03-25 06:51:05,10.41,56.05
"41371","RRSAC6",2021-03-25 07:01:05,10.41,56.05
"41372","RRSAC6",2021-03-25 07:11:05,10.39,56.05
"41373","RRSAC6",2021-03-25 07:21:05,10.34,56.05
"41374","RRSAC6",2021-03-25 07:31:05,10.38,56.05
"41375","RRSAC6",2021-03-25 07:41:05,10.35,56.05
"41376","RRSAC6",2021-03-25 07:51:05,10.32,56.05
"41377","RRSAC6",2021-03-25 08:01:05,10.35,56.05
"41378","RRSAC6",2021-03-25 08:11:05,10.35,56.05
"41379","RRSAC6",2021-03-25 08:21:05,10.44,56.08
"41380","RRSAC6",2021-03-25 08:31:05,10.43,56.12
"41381","RRSAC6",2021-03-25 08:41:05,10.48,56.12
"41382","RRSAC6",2021-03-25 08:51:05,10.44,56.16
"41383","RRSAC6",2021-03-25 09:01:05,10.44,56.16
"41384","RRSAC6",2021-03-25 09:11:05,10.47,56.19
"41385","RRSAC6",2021-03-25 09:21:05,10.5,56.19
"41386","RRSAC6",2021-03-25 09:31:05,10.45,56.23
"41387","RRSAC6",2021-03-25 09:41:05,10.55,56.26
"41388","RRSAC6",2021-03-25 09:51:05,10.52,56.26
"41389","RRSAC6",2021-03-25 10:01:05,10.49,56.3
"41390","RRSAC6",2021-03-25 10:11:05,10.51,56.34
"41391","RRSAC6",2021-03-25 10:21:05,10.55,56.37
"41392","RRSAC6",2021-03-25 10:31:05,10.5,56.44
"41393","RRSAC6",2021-03-25 10:41:05,10.58,56.44
"41394","RRSAC6",2021-03-25 10:51:05,10.64,56.52
"41395","RRSAC6",2021-03-25 11:01:05,10.6,56.55
"41396","RRSAC6",2021-03-25 11:11:05,10.64,56.59
"41397","RRSAC6",2021-03-25 11:21:05,10.63,56.66
"41398","RRSAC6",2021-03-25 11:31:05,10.62,56.7
"41399","RRSAC6",2021-03-25 11:41:05,10.61,56.77
"41400","RRSAC6",2021-03-25 11:51:05,10.62,56.77
"41401","RRSAC6",2021-03-25 12:01:05,10.62,56.8
"41402","RRSAC6",2021-03-25 12:11:05,10.76,56.84
"41403","RRSAC6",2021-03-25 12:21:05,10.63,56.84
"41404","RRSAC6",2021-03-25 12:31:05,10.73,56.88
"41405","RRSAC6",2021-03-25 12:41:05,10.77,56.91
"41406","RRSAC6",2021-03-25 12:51:05,10.72,56.95
"41407","RRSAC6",2021-03-25 13:01:05,10.71,56.98
"41408","RRSAC6",2021-03-25 13:11:05,10.67,57.06
"41409","RRSAC6",2021-03-25 13:21:05,10.7,57.06
"41410","RRSAC6",2021-03-25 13:31:05,10.7,57.09
"41411","RRSAC6",2021-03-25 13:41:05,10.7,57.13
"41412","RRSAC6",2021-03-25 13:51:05,10.71,57.16
"41413","RRSAC6",2021-03-25 14:01:05,10.7,57.2
"41414","RRSAC6",2021-03-25 14:11:05,10.63,57.2
"41415","RRSAC6",2021-03-25 14:21:05,10.71,57.24
"41416","RRSAC6",2021-03-25 14:31:05,10.67,57.27
"41417","RRSAC6",2021-03-25 14:41:05,10.72,57.31
"41418","RRSAC6",2021-03-25 14:51:05,10.79,57.34
"41419","RRSAC6",2021-03-25 15:01:05,10.72,57.38
"41420","RRSAC6",2021-03-25 15:11:05,10.75,57.42
"41421","RRSAC6",2021-03-25 15:21:05,10.78,57.42
"41422","RRSAC6",2021-03-25 15:31:05,10.83,57.45
"41423","RRSAC6",2021-03-25 15:41:05,10.76,57.45
"41424","RRSAC6",2021-03-25 15:51:05,10.82,57.49
"41425","RRSAC6",2021-03-25 16:01:05,10.83,57.49
"41426","RRSAC6",2021-03-25 16:11:05,10.77,57.52
"41427","RRSAC6",2021-03-25 16:21:05,10.8,57.52
"41428","RRSAC6",2021-03-25 16:31:05,10.78,57.52
"41429","RRSAC6",2021-03-25 16:41:05,10.82,57.52
"41430","RRSAC6",2021-03-25 16:51:05,10.74,57.52
"41431","RRSAC6",2021-03-25 17:01:05,10.76,57.52
"41432","RRSAC6",2021-03-25 17:11:05,10.75,57.52
"41433","RRSAC6",2021-03-25 17:21:05,10.74,57.52
"41434","RRSAC6",2021-03-25 17:31:05,10.72,57.52
"41435","RRSAC6",2021-03-25 17:41:05,10.74,57.49
"41436","RRSAC6",2021-03-25 17:51:05,10.76,57.49
"41437","RRSAC6",2021-03-25 18:01:05,10.78,57.45
"41438","RRSAC6",2021-03-25 18:11:05,10.71,57.45
"41439","RRSAC6",2021-03-25 18:21:05,10.76,57.42
"41440","RRSAC6",2021-03-25 18:31:05,10.69,57.42
"41441","RRSAC6",2021-03-25 18:41:05,10.7,57.38
"41442","RRSAC6",2021-03-25 18:51:05,10.72,57.38
"41443","RRSAC6",2021-03-25 19:01:05,10.76,57.38
"41444","RRSAC6",2021-03-25 19:11:05,10.7,57.34
"41445","RRSAC6",2021-03-25 19:21:05,10.7,57.34
"41446","RRSAC6",2021-03-25 19:31:05,10.73,57.34
"41447","RRSAC6",2021-03-25 19:41:05,10.72,57.31
"41448","RRSAC6",2021-03-25 19:51:05,10.67,57.31
"41449","RRSAC6",2021-03-25 20:01:05,10.72,57.27
"41450","RRSAC6",2021-03-25 20:11:05,10.69,57.27
"41451","RRSAC6",2021-03-25 20:21:05,10.65,57.24
"41452","RRSAC6",2021-03-25 20:31:05,10.62,57.24
"41453","RRSAC6",2021-03-25 20:41:05,10.56,57.24
"41454","RRSAC6",2021-03-25 20:51:05,10.67,57.2
"41455","RRSAC6",2021-03-25 21:01:05,10.62,57.2
"41456","RRSAC6",2021-03-25 21:11:05,10.62,57.16
"41457","RRSAC6",2021-03-25 21:21:05,10.63,57.16
"41458","RRSAC6",2021-03-25 21:31:05,10.6,57.13
"41459","RRSAC6",2021-03-25 21:41:05,10.63,57.13
"41460","RRSAC6",2021-03-25 21:51:05,10.66,57.09
"41461","RRSAC6",2021-03-25 22:01:05,10.64,57.06
"41462","RRSAC6",2021-03-25 22:11:05,10.64,57.02
"41463","RRSAC6",2021-03-25 22:21:05,10.62,56.98
"41464","RRSAC6",2021-03-25 22:31:05,10.58,56.98
"41465","RRSAC6",2021-03-25 22:41:05,10.59,56.91
"41466","RRSAC6",2021-03-25 22:51:05,10.59,56.91
"41467","RRSAC6",2021-03-25 23:01:05,10.62,56.88
"41468","RRSAC6",2021-03-25 23:11:05,10.59,56.8
"41469","RRSAC6",2021-03-25 23:21:05,10.53,56.77
"41470","RRSAC6",2021-03-25 23:31:05,10.53,56.73
"41471","RRSAC6",2021-03-25 23:41:05,10.62,56.73
"41472","RRSAC6",2021-03-25 23:51:05,10.49,56.7
"41473","RRSAC6",2021-03-26 00:01:05,10.51,56.66
"41474","RRSAC6",2021-03-26 00:11:05,10.52,56.66
"41475","RRSAC6",2021-03-26 00:21:05,10.51,56.62
"41476","RRSAC6",2021-03-26 00:31:05,10.47,56.59
"41477","RRSAC6",2021-03-26 00:41:05,10.58,56.59
"41478","RRSAC6",2021-03-26 00:51:05,10.48,56.55
"41479","RRSAC6",2021-03-26 01:01:05,10.56,56.52
"41480","RRSAC6",2021-03-26 01:11:05,10.46,56.52
"41481","RRSAC6",2021-03-26 01:21:05,10.46,56.48
"41482","RRSAC6",2021-03-26 01:31:05,10.55,56.48
"41483","RRSAC6",2021-03-26 01:41:05,10.56,56.44
"41484","RRSAC6",2021-03-26 01:51:05,10.47,56.44
"41485","RRSAC6",2021-03-26 02:01:05,10.51,56.41
"41486","RRSAC6",2021-03-26 02:11:05,10.48,56.41
"41487","RRSAC6",2021-03-26 02:21:05,10.43,56.41
"41488","RRSAC6",2021-03-26 02:31:05,10.41,56.41
"41489","RRSAC6",2021-03-26 02:41:05,10.45,56.37
"41490","RRSAC6",2021-03-26 02:51:05,10.51,56.37
"41491","RRSAC6",2021-03-26 03:01:05,10.46,56.37
"41492","RRSAC6",2021-03-26 03:11:05,10.47,56.37
"41493","RRSAC6",2021-03-26 03:21:05,10.49,56.34
"41494","RRSAC6",2021-03-26 03:31:05,10.46,56.34
"41495","RRSAC6",2021-03-26 03:41:05,10.47,56.34
"41496","RRSAC6",2021-03-26 03:51:05,10.41,56.3
"41497","RRSAC6",2021-03-26 04:01:05,10.52,56.3
"41498","RRSAC6",2021-03-26 04:11:05,10.41,56.3
"41499","RRSAC6",2021-03-26 04:21:05,10.43,56.3
"41500","RRSAC6",2021-03-26 04:31:05,10.43,56.3
"41501","RRSAC6",2021-03-26 04:41:05,10.46,56.3
"41502","RRSAC6",2021-03-26 04:51:05,10.47,56.3
"41503","RRSAC6",2021-03-26 05:01:05,10.43,56.3
"41504","RRSAC6",2021-03-26 05:11:05,10.38,56.3
"41505","RRSAC6",2021-03-26 05:21:05,10.31,56.3
"41506","RRSAC6",2021-03-26 05:31:05,10.35,56.3
"41507","RRSAC6",2021-03-26 05:41:05,10.47,56.3
"41508","RRSAC6",2021-03-26 05:51:05,10.41,56.3
"41509","RRSAC6",2021-03-26 06:01:05,10.42,56.3
"41510","RRSAC6",2021-03-26 06:11:05,10.39,56.3
"41511","RRSAC6",2021-03-26 06:21:05,10.42,56.3
"41512","RRSAC6",2021-03-26 06:31:05,10.39,56.3
"41513","RRSAC6",2021-03-26 06:41:05,10.31,56.3
"41514","RRSAC6",2021-03-26 06:51:05,10.38,56.34
"41515","RRSAC6",2021-03-26 07:01:05,10.38,56.3
"41516","RRSAC6",2021-03-26 07:11:05,10.39,56.37
"41517","RRSAC6",2021-03-26 07:21:05,10.44,56.37
"41518","RRSAC6",2021-03-26 07:31:05,10.47,56.41
"41519","RRSAC6",2021-03-26 07:41:05,10.45,56.41
"41520","RRSAC6",2021-03-26 07:51:05,10.43,56.44
"41521","RRSAC6",2021-03-26 08:01:05,10.44,56.48
"41522","RRSAC6",2021-03-26 08:11:05,10.47,56.48
"41523","RRSAC6",2021-03-26 08:21:05,10.42,56.52
"41524","RRSAC6",2021-03-26 08:31:05,10.49,56.55
"41525","RRSAC6",2021-03-26 08:41:05,10.45,56.62
"41526","RRSAC6",2021-03-26 08:51:05,10.51,56.66
"41527","RRSAC6",2021-03-26 09:01:05,10.48,56.7
"41528","RRSAC6",2021-03-26 09:11:05,10.49,56.73
"41529","RRSAC6",2021-03-26 09:21:05,10.5,56.77
"41530","RRSAC6",2021-03-26 09:31:05,10.55,56.8
"41531","RRSAC6",2021-03-26 09:41:05,10.53,56.84
"41532","RRSAC6",2021-03-26 09:51:05,10.51,56.88
"41533","RRSAC6",2021-03-26 10:01:05,10.51,56.91
"41534","RRSAC6",2021-03-26 10:11:05,10.51,56.95
"41535","RRSAC6",2021-03-26 10:21:05,10.51,56.98
"41536","RRSAC6",2021-03-26 10:31:05,10.58,57.06
"41537","RRSAC6",2021-03-26 10:41:05,10.59,57.09
"41538","RRSAC6",2021-03-26 10:51:05,10.59,57.16
"41539","RRSAC6",2021-03-26 11:01:05,10.65,57.24
"41540","RRSAC6",2021-03-26 11:11:05,10.61,57.27
"41541","RRSAC6",2021-03-26 11:21:05,10.66,57.31
"41542","RRSAC6",2021-03-26 11:31:05,10.63,57.38
"41543","RRSAC6",2021-03-26 11:41:05,10.65,57.42
"41544","RRSAC6",2021-03-26 11:51:05,10.7,57.45
"41545","RRSAC6",2021-03-26 12:01:05,10.65,57.49
"41546","RRSAC6",2021-03-26 12:11:05,10.64,57.52
"41547","RRSAC6",2021-03-26 12:21:05,10.67,57.6
"41548","RRSAC6",2021-03-26 12:31:05,10.7,57.63
"41549","RRSAC6",2021-03-26 12:41:05,10.77,57.7
"41550","RRSAC6",2021-03-26 12:51:05,10.73,57.7
"41551","RRSAC6",2021-03-26 13:01:05,10.73,57.78
"41552","RRSAC6",2021-03-26 13:11:05,10.75,57.81
"41553","RRSAC6",2021-03-26 13:21:05,10.74,57.81
"41554","RRSAC6",2021-03-26 13:31:05,10.76,57.85
"41555","RRSAC6",2021-03-26 13:41:05,10.75,57.92
"41556","RRSAC6",2021-03-26 13:51:05,10.79,57.96
"41557","RRSAC6",2021-03-26 14:01:05,10.77,57.99
"41558","RRSAC6",2021-03-26 14:11:05,10.78,57.99
"41559","RRSAC6",2021-03-26 14:21:05,10.78,58.03
"41560","RRSAC6",2021-03-26 14:31:05,10.8,58.1
"41561","RRSAC6",2021-03-26 14:41:05,10.8,58.1
"41562","RRSAC6",2021-03-26 14:51:05,10.78,58.1
"41563","RRSAC6",2021-03-26 15:01:05,10.77,58.14
"41564","RRSAC6",2021-03-26 15:11:05,10.8,58.17
"41565","RRSAC6",2021-03-26 15:21:05,10.84,58.17
"41566","RRSAC6",2021-03-26 15:31:05,10.83,58.21
"41567","RRSAC6",2021-03-26 15:41:05,10.86,58.21
"41568","RRSAC6",2021-03-26 15:51:05,10.8,58.24
"41569","RRSAC6",2021-03-26 16:01:05,10.88,58.24
"41570","RRSAC6",2021-03-26 16:11:05,10.83,58.24
"41571","RRSAC6",2021-03-26 16:21:05,10.76,58.24
"41572","RRSAC6",2021-03-26 16:31:05,10.7,58.28
"41573","RRSAC6",2021-03-26 16:41:05,10.78,58.28
"41574","RRSAC6",2021-03-26 16:51:05,10.77,58.28
"41575","RRSAC6",2021-03-26 17:01:05,10.74,58.28
"41576","RRSAC6",2021-03-26 17:11:05,10.76,58.28
"41577","RRSAC6",2021-03-26 17:21:05,10.78,58.28
"41578","RRSAC6",2021-03-26 17:31:05,10.76,58.24
"41579","RRSAC6",2021-03-26 17:41:05,10.74,58.24
"41580","RRSAC6",2021-03-26 17:51:05,10.69,58.24
"41581","RRSAC6",2021-03-26 18:01:05,10.7,58.21
"41582","RRSAC6",2021-03-26 18:11:05,10.71,58.21
"41583","RRSAC6",2021-03-26 18:21:05,10.67,58.17
"41584","RRSAC6",2021-03-26 18:31:05,10.65,58.17
"41585","RRSAC6",2021-03-26 18:41:05,10.76,58.14
"41586","RRSAC6",2021-03-26 18:51:05,10.69,58.14
"41587","RRSAC6",2021-03-26 19:01:05,10.62,58.1
"41588","RRSAC6",2021-03-26 19:11:05,10.64,58.1
"41589","RRSAC6",2021-03-26 19:21:05,10.71,58.06
"41590","RRSAC6",2021-03-26 19:31:05,10.63,58.06
"41591","RRSAC6",2021-03-26 19:41:05,10.71,58.03
"41592","RRSAC6",2021-03-26 19:51:05,10.57,57.99
"41593","RRSAC6",2021-03-26 20:01:05,10.65,57.99
"41594","RRSAC6",2021-03-26 20:11:05,10.62,57.96
"41595","RRSAC6",2021-03-26 20:21:05,10.61,57.96
"41596","RRSAC6",2021-03-26 20:31:05,10.62,57.96
"41597","RRSAC6",2021-03-26 20:41:05,10.48,57.92
"41598","RRSAC6",2021-03-26 20:51:05,10.51,57.92
"41599","RRSAC6",2021-03-26 21:01:05,10.67,57.88
"41600","RRSAC6",2021-03-26 21:11:05,10.56,57.85
"41601","RRSAC6",2021-03-26 21:21:05,10.6,57.85
"41602","RRSAC6",2021-03-26 21:31:05,10.58,57.81
"41603","RRSAC6",2021-03-26 21:41:05,10.55,57.81
"41604","RRSAC6",2021-03-26 21:51:05,10.52,57.78
"41605","RRSAC6",2021-03-26 22:01:05,10.55,57.74
"41606","RRSAC6",2021-03-26 22:11:05,10.58,57.7
"41607","RRSAC6",2021-03-26 22:21:05,10.44,57.7
"41608","RRSAC6",2021-03-26 22:31:05,10.49,57.67
"41609","RRSAC6",2021-03-26 22:41:05,10.51,57.63
"41610","RRSAC6",2021-03-26 22:51:05,10.43,57.6
"41611","RRSAC6",2021-03-26 23:01:05,10.39,57.6
"41612","RRSAC6",2021-03-26 23:11:05,10.51,57.56
"41613","RRSAC6",2021-03-26 23:21:05,10.51,57.52
"41614","RRSAC6",2021-03-26 23:31:05,10.38,57.49
"41615","RRSAC6",2021-03-26 23:41:05,10.44,57.45
"41616","RRSAC6",2021-03-26 23:51:05,10.49,57.42
"41617","RRSAC6",2021-03-27 00:01:05,10.49,57.38
"41618","RRSAC6",2021-03-27 00:11:05,10.49,57.34
"41619","RRSAC6",2021-03-27 00:21:05,10.51,57.31
"41620","RRSAC6",2021-03-27 00:31:05,10.46,57.31
"41621","RRSAC6",2021-03-27 00:41:05,10.43,57.27
"41622","RRSAC6",2021-03-27 00:51:05,10.39,57.24
"41623","RRSAC6",2021-03-27 01:01:05,10.49,57.2
"41624","RRSAC6",2021-03-27 01:11:05,10.45,57.16
"41625","RRSAC6",2021-03-27 01:21:05,10.51,57.13
"41626","RRSAC6",2021-03-27 01:31:05,10.44,57.13
"41627","RRSAC6",2021-03-27 01:41:05,10.51,57.09
"41628","RRSAC6",2021-03-27 01:51:05,10.5,57.06
"41629","RRSAC6",2021-03-27 02:01:05,10.48,57.06
"41630","RRSAC6",2021-03-27 02:11:05,10.48,57.02
"41631","RRSAC6",2021-03-27 02:21:05,10.44,56.98
"41632","RRSAC6",2021-03-27 02:31:05,10.35,56.98
"41633","RRSAC6",2021-03-27 02:41:05,10.46,56.95
"41634","RRSAC6",2021-03-27 02:51:05,10.35,56.95
"41635","RRSAC6",2021-03-27 03:01:05,10.46,56.95
"41636","RRSAC6",2021-03-27 03:11:05,10.47,56.91
"41637","RRSAC6",2021-03-27 03:21:05,10.5,56.91
"41638","RRSAC6",2021-03-27 03:31:05,10.33,56.91
"41639","RRSAC6",2021-03-27 03:41:05,10.41,56.91
"41640","RRSAC6",2021-03-27 03:51:05,10.41,56.88
"41641","RRSAC6",2021-03-27 04:01:05,10.34,56.88
"41642","RRSAC6",2021-03-27 04:11:05,10.39,56.88
"41643","RRSAC6",2021-03-27 04:21:05,10.43,56.88
"41644","RRSAC6",2021-03-27 04:31:05,10.31,56.88
"41645","RRSAC6",2021-03-27 04:41:05,10.25,56.88
"41646","RRSAC6",2021-03-27 04:51:05,10.32,56.88
"41647","RRSAC6",2021-03-27 05:01:05,10.3,56.88
"41648","RRSAC6",2021-03-27 05:11:05,10.35,56.88
"41649","RRSAC6",2021-03-27 05:21:05,10.42,56.91
"41650","RRSAC6",2021-03-27 05:31:05,10.26,56.88
"41651","RRSAC6",2021-03-27 05:41:05,10.34,56.91
"41652","RRSAC6",2021-03-27 05:51:05,10.31,56.91
"41653","RRSAC6",2021-03-27 06:01:05,10.33,56.91
"41654","RRSAC6",2021-03-27 06:11:05,10.3,56.91
"41655","RRSAC6",2021-03-27 06:21:05,10.25,56.91
"41656","RRSAC6",2021-03-27 06:31:05,10.19,56.91
"41657","RRSAC6",2021-03-27 06:41:05,10.23,56.91
"41658","RRSAC6",2021-03-27 06:51:05,10.34,56.95
"41659","RRSAC6",2021-03-27 07:01:05,10.29,56.95
"41660","RRSAC6",2021-03-27 07:11:05,10.39,57.02
"41661","RRSAC6",2021-03-27 07:21:05,10.29,57.02
"41662","RRSAC6",2021-03-27 07:31:05,10.32,57.06
"41663","RRSAC6",2021-03-27 07:41:05,10.43,57.06
"41664","RRSAC6",2021-03-27 07:51:05,10.43,57.13
"41665","RRSAC6",2021-03-27 08:01:05,10.38,57.16
"41666","RRSAC6",2021-03-27 08:11:05,10.44,57.2
"41667","RRSAC6",2021-03-27 08:21:05,10.47,57.27
"41668","RRSAC6",2021-03-27 08:31:05,10.48,57.31
"41669","RRSAC6",2021-03-27 08:41:05,10.5,57.38
"41670","RRSAC6",2021-03-27 08:51:05,10.48,57.42
"41671","RRSAC6",2021-03-27 09:01:05,10.52,57.45
"41672","RRSAC6",2021-03-27 09:11:05,10.52,57.49
"41673","RRSAC6",2021-03-27 09:21:05,10.52,57.56
"41674","RRSAC6",2021-03-27 09:31:05,10.56,57.63
"41675","RRSAC6",2021-03-27 09:41:05,10.55,57.63
"41676","RRSAC6",2021-03-27 09:51:05,10.55,57.7
"41677","RRSAC6",2021-03-27 10:01:05,10.52,57.74
"41678","RRSAC6",2021-03-27 10:11:05,10.55,57.78
"41679","RRSAC6",2021-03-27 10:21:05,10.5,57.88
"41680","RRSAC6",2021-03-27 10:31:05,10.59,57.96
"41681","RRSAC6",2021-03-27 10:41:05,10.69,57.99
"41682","RRSAC6",2021-03-27 10:51:05,10.66,58.1
"41683","RRSAC6",2021-03-27 11:01:05,10.73,58.17
"41684","RRSAC6",2021-03-27 11:11:05,10.63,58.24
"41685","RRSAC6",2021-03-27 11:21:05,10.61,58.35
"41686","RRSAC6",2021-03-27 11:31:05,10.67,58.39
"41687","RRSAC6",2021-03-27 11:41:05,10.71,58.5
"41688","RRSAC6",2021-03-27 11:51:05,10.7,58.5
"41689","RRSAC6",2021-03-27 12:01:05,10.71,58.53
"41690","RRSAC6",2021-03-27 12:11:05,10.69,58.57
"41691","RRSAC6",2021-03-27 12:21:05,10.69,58.6
"41692","RRSAC6",2021-03-27 12:31:05,10.79,58.68
"41693","RRSAC6",2021-03-27 12:41:05,10.72,58.68
"41694","RRSAC6",2021-03-27 12:51:05,10.78,58.75
"41695","RRSAC6",2021-03-27 13:01:05,10.75,58.82
"41696","RRSAC6",2021-03-27 13:11:05,10.79,58.82
"41697","RRSAC6",2021-03-27 13:21:05,10.77,58.86
"41698","RRSAC6",2021-03-27 13:31:05,10.73,58.93
"41699","RRSAC6",2021-03-27 13:41:05,10.86,58.96
"41700","RRSAC6",2021-03-27 13:51:05,10.78,59.04
"41701","RRSAC6",2021-03-27 14:01:05,10.78,59.07
"41702","RRSAC6",2021-03-27 14:11:05,10.76,59.07
"41703","RRSAC6",2021-03-27 14:21:05,10.78,59.11
"41704","RRSAC6",2021-03-27 14:31:05,10.8,59.14
"41705","RRSAC6",2021-03-27 14:41:05,10.85,59.22
"41706","RRSAC6",2021-03-27 14:51:05,10.83,59.25
"41707","RRSAC6",2021-03-27 15:01:05,10.8,59.29
"41708","RRSAC6",2021-03-27 15:11:05,10.83,59.32
"41709","RRSAC6",2021-03-27 15:21:05,10.9,59.36
"41710","RRSAC6",2021-03-27 15:31:05,10.85,59.32
"41711","RRSAC6",2021-03-27 15:41:05,10.83,59.32
"41712","RRSAC6",2021-03-27 15:51:05,10.8,59.36
"41713","RRSAC6",2021-03-27 16:01:05,10.83,59.36
"41714","RRSAC6",2021-03-27 16:11:05,10.87,59.4
"41715","RRSAC6",2021-03-27 16:21:05,10.85,59.4
"41716","RRSAC6",2021-03-27 16:31:05,10.84,59.4
"41717","RRSAC6",2021-03-27 16:41:05,10.91,59.4
"41718","RRSAC6",2021-03-27 16:51:05,10.87,59.4
"41719","RRSAC6",2021-03-27 17:01:05,10.89,59.4
"41720","RRSAC6",2021-03-27 17:11:05,10.87,59.4
"41721","RRSAC6",2021-03-27 17:21:05,10.82,59.4
"41722","RRSAC6",2021-03-27 17:31:05,10.87,59.4
"41723","RRSAC6",2021-03-27 17:41:05,10.75,59.4
"41724","RRSAC6",2021-03-27 17:51:05,10.85,59.36
"41725","RRSAC6",2021-03-27 18:01:05,10.79,59.36
"41726","RRSAC6",2021-03-27 18:11:05,10.82,59.32
"41727","RRSAC6",2021-03-27 18:21:05,10.78,59.32
"41728","RRSAC6",2021-03-27 18:31:05,10.77,59.29
"41729","RRSAC6",2021-03-27 18:41:05,10.7,59.29
"41730","RRSAC6",2021-03-27 18:51:05,10.72,59.25
"41731","RRSAC6",2021-03-27 19:01:05,10.59,59.25
"41732","RRSAC6",2021-03-27 19:11:05,10.66,59.22
"41733","RRSAC6",2021-03-27 19:21:05,10.66,59.22
"41734","RRSAC6",2021-03-27 19:31:05,10.65,59.18
"41735","RRSAC6",2021-03-27 19:41:05,10.59,59.14
"41736","RRSAC6",2021-03-27 19:51:05,10.65,59.14
"41737","RRSAC6",2021-03-27 20:01:05,10.53,59.14
"41738","RRSAC6",2021-03-27 20:11:05,10.56,59.11
"41739","RRSAC6",2021-03-27 20:21:05,10.59,59.11
"41740","RRSAC6",2021-03-27 20:31:05,10.52,59.07
"41741","RRSAC6",2021-03-27 20:41:05,10.52,59.04
"41742","RRSAC6",2021-03-27 20:51:05,10.53,59.04
"41743","RRSAC6",2021-03-27 21:01:05,10.41,59
"41744","RRSAC6",2021-03-27 21:11:05,10.41,58.96
"41745","RRSAC6",2021-03-27 21:21:05,10.49,58.96
"41746","RRSAC6",2021-03-27 21:31:05,10.46,58.93
